,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76
,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96,6.96
,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98
,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84
,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75
,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17
,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69
,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79
,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11
,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92
,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92,7.92
,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70,7.70
,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18,8.18
,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84,7.84
,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58
,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82
,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71,7.71
,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43,9.43
,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47,9.47
,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60,9.60
,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12
,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29,10.29
,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34
,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38,10.38
,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11,11.11
,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92,10.92
,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89,10.89
,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97
,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30,12.30
,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81,12.81
,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12,13.12
,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15
,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39,13.39
,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01,14.01
,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61
,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67
,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48,17.48
,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60
,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23
,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29,15.29
,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77,15.77
,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81,16.81
,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55,20.55
,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31
,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67,13.67
,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36,16.36
,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18
,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51,17.51
,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45
,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31,18.31
,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89,18.89
,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00
,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42
,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51,19.51
,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06,20.06
,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02
,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82
,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51,20.51
,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06,21.06
,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47,21.47
,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82
,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49,21.49
,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83,21.83
,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00,23.00
,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21,23.21
,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04,23.04
,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20,23.20
,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26,24.26
,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80,24.80
,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18,25.18
,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95,25.95
,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49
,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79,26.79
,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92,25.92
,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07,28.07
,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28,26.28
,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77,29.77
,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82,24.82
,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93,28.93
,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56
,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98,27.98
,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06,34.06
,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12,25.12
,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80,34.80
,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63,29.63
,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41,33.41
,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09
,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14,33.14
,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07,34.07
,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97,32.97
,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55,36.55
,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67
,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95
,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28,33.28
,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50,37.50
,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74
,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95
,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89,42.89
,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73,39.73
,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38
,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23,37.23
,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53,45.53
,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32,38.32
,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58
,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16
,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65,40.65
,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48
,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27,43.27
,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24,47.24
,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96
,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85,45.85
,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02,44.02
,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72,46.72
,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04,49.04
,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36,48.36
,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34
,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11
,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32
,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82,53.82
,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17,52.17
,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87,54.87
,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97,58.97
,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58,51.58
,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60,60.60
,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93,56.93
,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01,59.01
,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24,67.24
,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32,63.32
,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62,70.62
,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16,66.16
,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26,74.26
,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81
,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87,73.87
,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58,76.58
,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56
,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86
,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97,79.97
,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70,81.70
,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46,86.46
,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75,86.75
,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98
,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59,91.59
,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53,89.53
,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23
,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84
,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28
,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85
,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06
,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77
,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81,107.81
,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65
,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43,111.43
,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48,107.48
,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08,116.08
,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39
,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13,116.13
,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23,115.23
,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51,116.51
,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24,121.24
,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86,116.86
,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78
,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70,121.70
,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80,122.80
,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30,126.30
,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34,123.34
,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56
,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84,129.84
,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50
,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85
,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80,138.80
,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65,134.65
,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98,140.98
,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41,145.41
,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79,143.79
,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79,150.79
,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12
,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04,157.04
,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74,160.74
,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72,169.72
,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26,164.26
,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42,178.42
,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66,172.66
,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42,188.42
,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14,180.14
,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28,194.28
,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71,192.71
,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62,201.62
,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66,205.66
,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92,205.92
,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37,216.37
